 format: day,hour,forecast,value  location:53_37 Start : 20210701 
2,1700,65,30
2,1700,66,30
2,1700,67,30
2,1700,68,30
2,1700,69,30
2,1700,70,30
2,2000,6,60
2,2000,7,60
2,2000,8,60
2,2000,9,30
2,2000,10,30
2,2000,11,30
2,2000,12,30
2,2000,13,30
2,2000,14,60
2,2000,15,60
2,2000,16,60
2,2000,17,60
2,2000,18,60
2,2000,19,60
2,2000,20,60
2,2000,21,60
2,2000,22,60
2,2000,23,60
2,2000,24,60
2,2000,25,30
2,2000,26,30
2,2000,27,30
2,2000,28,60
2,2000,29,30
2,2000,30,30
2,2000,31,30
2,2000,32,30
2,2000,33,30
2,2000,34,30
2,2000,35,60
2,2000,36,60
2,2000,37,30
2,2000,38,30
2,2000,39,30
2,2000,40,30
2,2000,41,60
2,2000,42,60
2,2000,43,60
2,2000,44,60
2,2000,45,60
2,2000,46,65
2,2000,47,83
2,2000,48,100
2,2000,49,100
2,2000,50,100
2,2000,51,90
2,2000,52,60
2,2000,53,60
2,2000,54,60
2,2000,55,60
2,2000,56,30
2,2000,57,60
2,2000,58,60
2,2000,59,30
2,2000,60,30
2,2000,61,30
2,2000,62,30
2,2000,63,30
2,2000,64,30
2,2000,65,30
2,2000,66,30
2,2000,67,30
2,2300,6,30
2,2300,7,30
2,2300,8,30
2,2300,9,30
2,2300,10,30
2,2300,11,60
2,2300,12,60
2,2300,13,60
2,2300,14,60
2,2300,15,60
2,2300,16,60
2,2300,17,60
2,2300,18,60
2,2300,19,60
2,2300,20,60
2,2300,21,60
2,2300,22,30
2,2300,23,30
2,2300,24,30
2,2300,25,60
2,2300,26,30
2,2300,27,30
2,2300,28,30
2,2300,29,30
2,2300,30,30
2,2300,31,30
2,2300,32,60
2,2300,33,60
2,2300,34,30
2,2300,35,30
2,2300,36,30
2,2300,37,30
2,2300,38,60
2,2300,39,60
2,2300,40,60
2,2300,41,60
2,2300,42,60
2,2300,43,65
2,2300,44,83
2,2300,45,100
2,2300,46,100
2,2300,47,100
2,2300,48,90
2,2300,49,60
2,2300,50,60
2,2300,51,60
2,2300,52,60
2,2300,53,30
2,2300,54,60
2,2300,55,60
2,2300,56,30
2,2300,57,30
2,2300,58,30
2,2300,59,30
2,2300,60,30
2,2300,61,30
2,2300,62,30
2,2300,63,30
