poi,date,social_buzz,day,holiday,minimum temperature(°C),maximum temperature(°C),humidity(%),precip_prob(%),precip_type,num_of_search
본태박물관,2021-08-20,13,1,0,25,27,90,30,1,39
본태박물관,2021-08-21,8,2,0,26,28,95,100,0,49
본태박물관,2021-08-22,8,2,0,26,29,95,30,1,31
본태박물관,2021-08-23,7,0,0,26,29,100,60,1,76
본태박물관,2021-08-24,9,0,0,26,29,100,60,0,35
본태박물관,2021-08-25,5,0,0,26,30,100,20,0,42
본태박물관,2021-08-26,4,0,0,26,29,75,30,0,19
본태박물관,2021-08-27,3,1,0,26,29,95,20,0,36
본태박물관,2021-08-28,2,2,0,26,30,95,20,0,42
본태박물관,2021-08-29,4,2,0,25,30,90,20,0,27
본태박물관,2021-08-30,12,0,0,26,29,85,0,0,37
본태박물관,2021-08-31,8,0,0,25,29,85,20,0,30
본태박물관,2021-09-01,9,0,0,24,29,95,20,1,41
본태박물관,2021-09-02,7,0,0,24,29,90,60,1,14
본태박물관,2021-09-03,6,1,0,24,29,90,60,0,34
본태박물관,2021-09-04,1,2,0,24,29,80,30,1,45
본태박물관,2021-09-05,9,2,0,26,27,90,60,1,30
본태박물관,2021-09-06,5,0,0,23,30,90,60,0,48
본태박물관,2021-09-07,6,0,0,22,29,85,20,0,40
본태박물관,2021-09-08,13,0,0,23,28,70,0,0,64
본태박물관,2021-09-09,13,0,0,24,26,80,20,0,35
본태박물관,2021-09-10,6,1,0,25,29,95,30,0,35
본태박물관,2021-09-11,7,2,0,25,29,90,30,0,21
본태박물관,2021-09-12,5,2,0,26,27,90,30,1,30
본태박물관,2021-09-13,3,0,0,26,28,95,85,1,25
본태박물관,2021-09-14,10,0,0,26,27,95,65,0,79
본태박물관,2021-09-15,4,0,0,25,27,90,30,1,30
본태박물관,2021-09-16,7,0,0,24,29,95,70,0,41
본태박물관,2021-09-17,7,1,0,22,27,85,20,0,42
본태박물관,2021-09-18,4,2,0,22,28,85,20,0,48
본태박물관,2021-09-19,2,2,0,24,28,80,0,0,28
본태박물관,2021-09-20,12,0,1,22,27,85,20,0,57
본태박물관,2021-09-21,6,0,1,22,29,80,0,0,27
본태박물관,2021-09-22,5,0,1,21,28,85,0,0,14
본태박물관,2021-09-23,7,0,0,22,27,65,0,0,64
본태박물관,2021-09-24,4,1,0,22,27,75,0,0,34
본태박물관,2021-09-25,5,2,0,22,27,80,20,0,33
본태박물관,2021-09-26,6,2,0,23,28,85,20,0,42
본태박물관,2021-09-27,8,0,0,24,28,85,20,0,34
본태박물관,2021-09-28,6,0,0,24,28,85,30,1,29
본태박물관,2021-09-29,4,0,0,22,28,95,60,0,50
본태박물관,2021-09-30,8,0,0,22,29,85,20,0,62
본태박물관,2021-10-01,4,1,0,22,28,75,0,0,61
본태박물관,2021-10-02,7,2,0,24,29,80,0,0,66
본태박물관,2021-10-03,5,2,1,23,28,85,0,0,41
본태박물관,2021-10-04,5,0,1,22,29,85,0,0,17
본태박물관,2021-10-05,7,0,0,21,28,80,20,0,39
본태박물관,2021-10-06,9,0,0,22,28,85,20,0,32
본태박물관,2021-10-07,8,0,0,23,28,80,20,0,42
본태박물관,2021-10-08,5,1,0,22,28,75,20,0,53
본태박물관,2021-10-09,4,2,1,23,28,80,20,1,37
본태박물관,2021-10-10,6,2,0,23,28,95,60,0,32
본태박물관,2021-10-11,9,0,1,23,27,90,30,0,40
본태박물관,2021-10-12,13,0,0,23,27,95,30,0,40
본태박물관,2021-10-13,8,0,0,21,28,90,30,0,35
본태박물관,2021-10-14,7,0,0,20,27,85,30,0,42
본태박물관,2021-10-15,5,1,0,11,22,85,30,0,23
본태박물관,2021-10-16,9,2,0,11,17,80,30,0,49
본태박물관,2021-10-17,6,2,0,15,20,55,0,0,59
본태박물관,2021-10-18,8,0,0,13,21,65,30,0,31
