,관광지,날짜,버즈량,위치
610,가파도,2021-09-03,22,서귀포시
611,가파도,2021-09-04,27,서귀포시
612,가파도,2021-09-05,28,서귀포시
613,가파도,2021-09-06,31,서귀포시
614,가파도,2021-09-07,29,서귀포시
615,가파도,2021-09-08,29,서귀포시
616,가파도,2021-09-09,38,서귀포시
617,가파도,2021-09-10,33,서귀포시
618,가파도,2021-09-11,19,서귀포시
619,가파도,2021-09-12,37,서귀포시
620,가파도,2021-09-13,33,서귀포시
621,가파도,2021-09-14,34,서귀포시
622,가파도,2021-09-15,35,서귀포시
623,가파도,2021-09-16,32,서귀포시
624,가파도,2021-09-17,29,서귀포시
625,가파도,2021-09-18,16,서귀포시
626,가파도,2021-09-19,29,서귀포시
627,가파도,2021-09-20,27,서귀포시
628,가파도,2021-09-21,24,서귀포시
629,가파도,2021-09-22,37,서귀포시
630,가파도,2021-09-23,42,서귀포시
631,가파도,2021-09-24,28,서귀포시
632,가파도,2021-09-25,37,서귀포시
633,가파도,2021-09-26,41,서귀포시
634,가파도,2021-09-27,38,서귀포시
635,가파도,2021-09-28,34,서귀포시
636,가파도,2021-09-29,33,서귀포시
637,가파도,2021-09-30,37,서귀포시
638,가파도,2021-10-01,35,서귀포시
639,가파도,2021-10-02,34,서귀포시
640,가파도,2021-10-03,37,서귀포시
641,가파도,2021-10-04,25,서귀포시
642,가파도,2021-10-05,36,서귀포시
643,가파도,2021-10-06,38,서귀포시
644,가파도,2021-10-07,36,서귀포시
645,가파도,2021-10-08,38,서귀포시
646,가파도,2021-10-09,28,서귀포시
647,가파도,2021-10-10,31,서귀포시
648,가파도,2021-10-11,35,서귀포시
649,가파도,2021-10-12,45,서귀포시
650,가파도,2021-10-13,35,서귀포시
651,가파도,2021-10-14,32,서귀포시
652,가파도,2021-10-15,34,서귀포시
653,가파도,2021-10-16,24,서귀포시
654,가파도,2021-10-17,25,서귀포시
655,가파도,2021-10-18,27,서귀포시
656,가파도,2021-10-19,43,서귀포시
657,가파도,2021-10-20,29,서귀포시
658,가파도,2021-10-21,42,서귀포시
659,가파도,2021-10-22,27,서귀포시
660,가파도,2021-10-23,23,서귀포시
661,가파도,2021-10-24,39,서귀포시
662,가파도,2021-10-25,36,서귀포시
663,가파도,2021-10-26,40,서귀포시
664,가파도,2021-10-27,42,서귀포시
665,가파도,2021-10-28,34,서귀포시
666,가파도,2021-10-29,32,서귀포시
667,가파도,2021-10-30,31,서귀포시
668,가파도,2021-10-31,34,서귀포시
669,가파도,2021-11-01,33,서귀포시
670,가파도,2021-11-02,30,서귀포시
671,가파도,2021-11-03,36,서귀포시
672,가파도,2021-11-04,48,서귀포시
673,가파도,2021-11-05,28,서귀포시
674,가파도,2021-11-06,22,서귀포시
675,가파도,2021-11-07,26,서귀포시
676,가파도,2021-11-08,33,서귀포시
677,가파도,2021-11-09,30,서귀포시
678,가파도,2021-11-10,31,서귀포시
679,가파도,2021-11-11,29,서귀포시
680,가파도,2021-11-12,25,서귀포시
681,가파도,2021-11-13,27,서귀포시
682,가파도,2021-11-14,26,서귀포시
683,가파도,2021-11-15,35,서귀포시
684,가파도,2021-11-16,45,서귀포시
685,가파도,2021-11-17,37,서귀포시
686,가파도,2021-11-18,39,서귀포시
687,가파도,2021-11-19,27,서귀포시
688,가파도,2021-11-20,16,서귀포시
689,가파도,2021-11-21,24,서귀포시
690,가파도,2021-11-22,32,서귀포시
691,가파도,2021-11-23,31,서귀포시
692,가파도,2021-11-24,29,서귀포시
693,가파도,2021-11-25,50,서귀포시
694,가파도,2021-11-26,38,서귀포시
695,가파도,2021-11-27,26,서귀포시
696,가파도,2021-11-28,27,서귀포시
697,가파도,2021-11-29,38,서귀포시
698,가파도,2021-11-30,39,서귀포시
699,가파도,2021-12-01,26,서귀포시
700,가파도,2021-12-02,30,서귀포시
701,가파도,2021-12-03,39,서귀포시
702,가파도,2021-12-04,25,서귀포시
703,가파도,2021-12-05,29,서귀포시
704,가파도,2021-12-06,27,서귀포시
705,가파도,2021-12-07,46,서귀포시
706,가파도,2021-12-08,34,서귀포시
707,가파도,2021-12-09,41,서귀포시
708,가파도,2021-12-10,23,서귀포시
709,가파도,2021-12-11,18,서귀포시
710,가파도,2021-12-12,26,서귀포시
711,가파도,2021-12-13,28,서귀포시
712,가파도,2021-12-14,41,서귀포시
713,가파도,2021-12-15,46,서귀포시
714,가파도,2021-12-16,41,서귀포시
715,가파도,2021-12-17,29,서귀포시
716,가파도,2021-12-18,26,서귀포시
717,가파도,2021-12-19,18,서귀포시
718,가파도,2021-12-20,29,서귀포시
719,가파도,2021-12-21,35,서귀포시
720,가파도,2021-12-22,35,서귀포시
721,가파도,2021-12-23,30,서귀포시
722,가파도,2021-12-24,21,서귀포시
723,가파도,2021-12-25,11,서귀포시
724,가파도,2021-12-26,16,서귀포시
725,가파도,2021-12-27,30,서귀포시
726,가파도,2021-12-28,28,서귀포시
727,가파도,2021-12-29,37,서귀포시
728,가파도,2021-12-30,30,서귀포시
729,가파도,2021-12-31,29,서귀포시
730,건강과성박물관,2021-01-01,0,서귀포시
731,건강과성박물관,2021-01-02,1,서귀포시
732,건강과성박물관,2021-01-03,1,서귀포시
733,건강과성박물관,2021-01-04,0,서귀포시
734,건강과성박물관,2021-01-05,1,서귀포시
735,건강과성박물관,2021-01-06,4,서귀포시
736,건강과성박물관,2021-01-07,1,서귀포시
737,건강과성박물관,2021-01-08,0,서귀포시
738,건강과성박물관,2021-01-09,1,서귀포시
739,건강과성박물관,2021-01-10,1,서귀포시
740,건강과성박물관,2021-01-11,1,서귀포시
741,건강과성박물관,2021-01-12,2,서귀포시
742,건강과성박물관,2021-01-13,0,서귀포시
743,건강과성박물관,2021-01-14,1,서귀포시
744,건강과성박물관,2021-01-15,1,서귀포시
745,건강과성박물관,2021-01-16,0,서귀포시
746,건강과성박물관,2021-01-17,1,서귀포시
747,건강과성박물관,2021-01-18,2,서귀포시
748,건강과성박물관,2021-01-19,2,서귀포시
749,건강과성박물관,2021-01-20,2,서귀포시
750,건강과성박물관,2021-01-21,1,서귀포시
751,건강과성박물관,2021-01-22,1,서귀포시
752,건강과성박물관,2021-01-23,0,서귀포시
753,건강과성박물관,2021-01-24,1,서귀포시
754,건강과성박물관,2021-01-25,1,서귀포시
755,건강과성박물관,2021-01-26,1,서귀포시
756,건강과성박물관,2021-01-27,0,서귀포시
757,건강과성박물관,2021-01-28,1,서귀포시
758,건강과성박물관,2021-01-29,1,서귀포시
759,건강과성박물관,2021-01-30,1,서귀포시
760,건강과성박물관,2021-01-31,1,서귀포시
761,건강과성박물관,2021-02-01,1,서귀포시
762,건강과성박물관,2021-02-02,1,서귀포시
763,건강과성박물관,2021-02-03,0,서귀포시
764,건강과성박물관,2021-02-04,0,서귀포시
765,건강과성박물관,2021-02-05,1,서귀포시
766,건강과성박물관,2021-02-06,1,서귀포시
767,건강과성박물관,2021-02-07,1,서귀포시
768,건강과성박물관,2021-02-08,0,서귀포시
769,건강과성박물관,2021-02-09,1,서귀포시
770,건강과성박물관,2021-02-10,1,서귀포시
771,건강과성박물관,2021-02-11,0,서귀포시
772,건강과성박물관,2021-02-12,0,서귀포시
773,건강과성박물관,2021-02-13,2,서귀포시
774,건강과성박물관,2021-02-14,1,서귀포시
775,건강과성박물관,2021-02-15,0,서귀포시
776,건강과성박물관,2021-02-16,2,서귀포시
777,건강과성박물관,2021-02-17,1,서귀포시
778,건강과성박물관,2021-02-18,2,서귀포시
779,건강과성박물관,2021-02-19,1,서귀포시
780,건강과성박물관,2021-02-20,3,서귀포시
781,건강과성박물관,2021-02-21,1,서귀포시
782,건강과성박물관,2021-02-22,4,서귀포시
783,건강과성박물관,2021-02-23,3,서귀포시
784,건강과성박물관,2021-02-24,1,서귀포시
785,건강과성박물관,2021-02-25,1,서귀포시
786,건강과성박물관,2021-02-26,2,서귀포시
787,건강과성박물관,2021-02-27,3,서귀포시
788,건강과성박물관,2021-02-28,4,서귀포시
789,건강과성박물관,2021-03-01,2,서귀포시
790,건강과성박물관,2021-03-02,1,서귀포시
791,건강과성박물관,2021-03-03,4,서귀포시
792,건강과성박물관,2021-03-04,1,서귀포시
793,건강과성박물관,2021-03-05,1,서귀포시
794,건강과성박물관,2021-03-06,5,서귀포시
795,건강과성박물관,2021-03-07,1,서귀포시
796,건강과성박물관,2021-03-08,1,서귀포시
797,건강과성박물관,2021-03-09,1,서귀포시
798,건강과성박물관,2021-03-10,1,서귀포시
799,건강과성박물관,2021-03-11,2,서귀포시
800,건강과성박물관,2021-03-12,1,서귀포시
801,건강과성박물관,2021-03-13,1,서귀포시
802,건강과성박물관,2021-03-14,2,서귀포시
803,건강과성박물관,2021-03-15,0,서귀포시
804,건강과성박물관,2021-03-16,4,서귀포시
805,건강과성박물관,2021-03-17,2,서귀포시
806,건강과성박물관,2021-03-18,1,서귀포시
807,건강과성박물관,2021-03-19,1,서귀포시
808,건강과성박물관,2021-03-20,1,서귀포시
809,건강과성박물관,2021-03-21,0,서귀포시
810,건강과성박물관,2021-03-22,1,서귀포시
811,건강과성박물관,2021-03-23,3,서귀포시
812,건강과성박물관,2021-03-24,3,서귀포시
813,건강과성박물관,2021-03-25,1,서귀포시
814,건강과성박물관,2021-03-26,1,서귀포시
815,건강과성박물관,2021-03-27,3,서귀포시
816,건강과성박물관,2021-03-28,0,서귀포시
817,건강과성박물관,2021-03-29,2,서귀포시
818,건강과성박물관,2021-03-30,0,서귀포시
819,건강과성박물관,2021-03-31,0,서귀포시
820,건강과성박물관,2021-04-01,0,서귀포시
821,건강과성박물관,2021-04-02,2,서귀포시
822,건강과성박물관,2021-04-03,0,서귀포시
823,건강과성박물관,2021-04-04,0,서귀포시
824,건강과성박물관,2021-04-05,0,서귀포시
825,건강과성박물관,2021-04-06,2,서귀포시
826,건강과성박물관,2021-04-07,2,서귀포시
827,건강과성박물관,2021-04-08,2,서귀포시
828,건강과성박물관,2021-04-09,1,서귀포시
829,건강과성박물관,2021-04-10,0,서귀포시
830,건강과성박물관,2021-04-11,1,서귀포시
831,건강과성박물관,2021-04-12,1,서귀포시
832,건강과성박물관,2021-04-13,0,서귀포시
833,건강과성박물관,2021-04-14,2,서귀포시
834,건강과성박물관,2021-04-15,3,서귀포시
835,건강과성박물관,2021-04-16,0,서귀포시
836,건강과성박물관,2021-04-17,2,서귀포시
837,건강과성박물관,2021-04-18,2,서귀포시
838,건강과성박물관,2021-04-19,0,서귀포시
839,건강과성박물관,2021-04-20,2,서귀포시
840,건강과성박물관,2021-04-21,3,서귀포시
841,건강과성박물관,2021-04-22,1,서귀포시
842,건강과성박물관,2021-04-23,1,서귀포시
843,건강과성박물관,2021-04-24,0,서귀포시
844,건강과성박물관,2021-04-25,0,서귀포시
845,건강과성박물관,2021-04-26,1,서귀포시
846,건강과성박물관,2021-04-27,0,서귀포시
847,건강과성박물관,2021-04-28,1,서귀포시
848,건강과성박물관,2021-04-29,3,서귀포시
849,건강과성박물관,2021-04-30,1,서귀포시
850,건강과성박물관,2021-05-01,1,서귀포시
851,건강과성박물관,2021-05-02,1,서귀포시
852,건강과성박물관,2021-05-03,1,서귀포시
853,건강과성박물관,2021-05-04,3,서귀포시
854,건강과성박물관,2021-05-05,3,서귀포시
855,건강과성박물관,2021-05-06,0,서귀포시
856,건강과성박물관,2021-05-07,1,서귀포시
857,건강과성박물관,2021-05-08,2,서귀포시
858,건강과성박물관,2021-05-09,2,서귀포시
859,건강과성박물관,2021-05-10,0,서귀포시
860,건강과성박물관,2021-05-11,4,서귀포시
861,건강과성박물관,2021-05-12,4,서귀포시
862,건강과성박물관,2021-05-13,3,서귀포시
863,건강과성박물관,2021-05-14,2,서귀포시
864,건강과성박물관,2021-05-15,2,서귀포시
865,건강과성박물관,2021-05-16,0,서귀포시
866,건강과성박물관,2021-05-17,2,서귀포시
867,건강과성박물관,2021-05-18,0,서귀포시
868,건강과성박물관,2021-05-19,1,서귀포시
869,건강과성박물관,2021-05-20,2,서귀포시
870,건강과성박물관,2021-05-21,1,서귀포시
871,건강과성박물관,2021-05-22,2,서귀포시
872,건강과성박물관,2021-05-23,0,서귀포시
873,건강과성박물관,2021-05-24,1,서귀포시
874,건강과성박물관,2021-05-25,1,서귀포시
875,건강과성박물관,2021-05-26,1,서귀포시
876,건강과성박물관,2021-05-27,4,서귀포시
877,건강과성박물관,2021-05-28,2,서귀포시
878,건강과성박물관,2021-05-29,2,서귀포시
879,건강과성박물관,2021-05-30,0,서귀포시
880,건강과성박물관,2021-05-31,3,서귀포시
881,건강과성박물관,2021-06-01,1,서귀포시
882,건강과성박물관,2021-06-02,3,서귀포시
883,건강과성박물관,2021-06-03,0,서귀포시
884,건강과성박물관,2021-06-04,2,서귀포시
885,건강과성박물관,2021-06-05,1,서귀포시
886,건강과성박물관,2021-06-06,0,서귀포시
887,건강과성박물관,2021-06-07,1,서귀포시
888,건강과성박물관,2021-06-08,1,서귀포시
889,건강과성박물관,2021-06-09,2,서귀포시
890,건강과성박물관,2021-06-10,1,서귀포시
891,건강과성박물관,2021-06-11,0,서귀포시
892,건강과성박물관,2021-06-12,0,서귀포시
893,건강과성박물관,2021-06-13,1,서귀포시
894,건강과성박물관,2021-06-14,2,서귀포시
895,건강과성박물관,2021-06-15,0,서귀포시
896,건강과성박물관,2021-06-16,1,서귀포시
897,건강과성박물관,2021-06-17,1,서귀포시
898,건강과성박물관,2021-06-18,3,서귀포시
899,건강과성박물관,2021-06-19,2,서귀포시
900,건강과성박물관,2021-06-20,0,서귀포시
901,건강과성박물관,2021-06-21,1,서귀포시
902,건강과성박물관,2021-06-22,5,서귀포시
903,건강과성박물관,2021-06-23,2,서귀포시
904,건강과성박물관,2021-06-24,1,서귀포시
905,건강과성박물관,2021-06-25,2,서귀포시
906,건강과성박물관,2021-06-26,0,서귀포시
907,건강과성박물관,2021-06-27,2,서귀포시
908,건강과성박물관,2021-06-28,0,서귀포시
909,건강과성박물관,2021-06-29,1,서귀포시
910,건강과성박물관,2021-06-30,3,서귀포시
911,건강과성박물관,2021-07-01,1,서귀포시
912,건강과성박물관,2021-07-02,0,서귀포시
913,건강과성박물관,2021-07-03,0,서귀포시
914,건강과성박물관,2021-07-04,1,서귀포시
915,건강과성박물관,2021-07-05,2,서귀포시
916,건강과성박물관,2021-07-06,2,서귀포시
917,건강과성박물관,2021-07-07,4,서귀포시
918,건강과성박물관,2021-07-08,2,서귀포시
919,건강과성박물관,2021-07-09,1,서귀포시
920,건강과성박물관,2021-07-10,1,서귀포시
921,건강과성박물관,2021-07-11,2,서귀포시
922,건강과성박물관,2021-07-12,0,서귀포시
923,건강과성박물관,2021-07-13,1,서귀포시
924,건강과성박물관,2021-07-14,0,서귀포시
925,건강과성박물관,2021-07-15,1,서귀포시
926,건강과성박물관,2021-07-16,2,서귀포시
927,건강과성박물관,2021-07-17,1,서귀포시
928,건강과성박물관,2021-07-18,2,서귀포시
929,건강과성박물관,2021-07-19,3,서귀포시
930,건강과성박물관,2021-07-20,2,서귀포시
931,건강과성박물관,2021-07-21,2,서귀포시
932,건강과성박물관,2021-07-22,2,서귀포시
933,건강과성박물관,2021-07-23,3,서귀포시
934,건강과성박물관,2021-07-24,2,서귀포시
935,건강과성박물관,2021-07-25,1,서귀포시
936,건강과성박물관,2021-07-26,7,서귀포시
937,건강과성박물관,2021-07-27,3,서귀포시
938,건강과성박물관,2021-07-28,5,서귀포시
939,건강과성박물관,2021-07-29,1,서귀포시
940,건강과성박물관,2021-07-30,0,서귀포시
941,건강과성박물관,2021-07-31,0,서귀포시
942,건강과성박물관,2021-08-01,2,서귀포시
943,건강과성박물관,2021-08-02,3,서귀포시
944,건강과성박물관,2021-08-03,1,서귀포시
945,건강과성박물관,2021-08-04,3,서귀포시
946,건강과성박물관,2021-08-05,2,서귀포시
947,건강과성박물관,2021-08-06,0,서귀포시
948,건강과성박물관,2021-08-07,2,서귀포시
949,건강과성박물관,2021-08-08,2,서귀포시
950,건강과성박물관,2021-08-09,4,서귀포시
951,건강과성박물관,2021-08-10,1,서귀포시
952,건강과성박물관,2021-08-11,0,서귀포시
953,건강과성박물관,2021-08-12,4,서귀포시
954,건강과성박물관,2021-08-13,1,서귀포시
955,건강과성박물관,2021-08-14,1,서귀포시
956,건강과성박물관,2021-08-15,0,서귀포시
957,건강과성박물관,2021-08-16,3,서귀포시
958,건강과성박물관,2021-08-17,4,서귀포시
959,건강과성박물관,2021-08-18,0,서귀포시
960,건강과성박물관,2021-08-19,1,서귀포시
