 format: day,hour,forecast,value  location:53_32 Start : 20210101 
22,2000,10,15
22,2300,4,16
22,2300,7,16
22,2300,10,15
23,200,4,16
23,200,7,16
23,200,10,15
23,500,4,16
23,500,7,15
23,800,4,16
23,800,7,15
23,1100,4,16
23,1100,7,15
23,1400,4,16
23,1400,7,15
23,1700,4,16
23,1700,7,15
23,2000,4,17
23,2000,7,17
23,2000,10,14
23,2300,4,17
23,2300,7,17
23,2300,10,14
24,200,4,17
24,200,7,17
24,200,10,14
24,500,4,17
24,500,7,14
24,800,4,16
24,800,7,14
24,1100,4,16
24,1100,7,14
24,1400,4,16
24,1400,7,14
24,1700,4,16
24,1700,7,14
24,2000,4,16
24,2000,7,14
24,2000,10,13
24,2300,4,16
24,2300,7,14
24,2300,10,13
25,200,4,16
25,200,7,14
25,200,10,13
25,500,4,14
25,500,7,13
25,800,4,15
25,800,7,15
25,1100,4,15
25,1100,7,15
25,1400,4,15
25,1400,7,15
25,1700,4,15
25,1700,7,15
25,2000,4,15
25,2000,7,15
25,2000,10,17
25,2300,4,15
25,2300,7,15
25,2300,10,17
26,200,4,15
26,200,7,15
26,200,10,17
26,500,4,15
26,500,7,17
26,800,4,15
26,800,7,17
26,1100,4,15
26,1100,7,17
26,1400,4,15
26,1400,7,17
26,1700,4,15
26,1700,7,17
26,2000,4,15
26,2000,7,17
26,2000,10,18
26,2300,4,15
26,2300,7,17
26,2300,10,18
27,200,4,15
27,200,7,17
27,200,10,18
27,500,4,17
27,500,7,18
27,800,4,17
27,800,7,18
27,1100,4,17
27,1100,7,18
27,1400,4,17
27,1400,7,18
27,1700,4,17
27,1700,7,18
27,2000,4,17
27,2000,7,19
27,2000,10,13
27,2300,4,17
27,2300,7,19
27,2300,10,13
28,200,4,17
28,200,7,19
28,200,10,13
28,500,4,19
28,500,7,13
28,800,4,19
28,800,7,13
28,1100,4,19
28,1100,7,13
28,1400,4,19
28,1400,7,13
28,1700,4,19
28,1700,7,13
28,2000,4,19
28,2000,7,13
28,2000,10,13
28,2300,4,19
28,2300,7,13
28,2300,10,13
 Start : 20210301 ,,,
1,200,4,19
1,200,7,13
1,200,10,13
1,500,4,13
1,500,7,13
1,800,4,12
1,800,7,13
1,1100,4,12
1,1100,7,13
1,1400,4,12
1,1400,7,13
1,1700,4,12
1,1700,7,13
1,2000,4,12
1,2000,7,13
1,2000,10,15
1,2300,4,12
1,2300,7,13
1,2300,10,15
2,200,4,12
2,200,7,13
2,200,10,15
2,500,4,13
2,500,7,15
2,800,4,13
2,800,7,16
2,1100,4,13
2,1100,7,16
2,1400,4,13
